TEAM,MATCH UP,GAME DATE,W/L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,ASTRATIO,OREB%,DREB%,REB%,TOV%,EFG%,TS%,PACE,PIE
ORL,ORL vs. MIL,12/28/2021,L,48,110,125.7,-15.7,63.2,1.85,18,20,78,47.7,13,53,58.2,100.5,42.1
OKC,OKC @ SAC,12/28/2021,L,48,105.7,110.4,-4.7,45.7,1.78,12.2,17.2,75,45.6,8.6,45,52.4,105.5,44.6
SAC,SAC vs. OKC,12/28/2021,W,48,110.4,105.7,4.7,62.5,2.5,17.2,25,82.8,54.4,9.4,51.1,54.7,105.5,55.4
PHI,PHI @ TOR,12/28/2021,W,48,121.3,114.7,6.5,67.6,2.88,18.4,20,70,46.3,8.5,53.2,60.8,94.5,53.5
GSW,GSW vs. DEN,12/28/2021,L,48,91.5,95.7,-4.2,66.7,1.18,15.9,24.5,69.8,48,18.1,48.6,50.2,93.5,45.5
MIN,MIN vs. NYK,12/28/2021,L,48,94.6,104.3,-9.7,64.7,2,16.9,26.8,62.7,45.2,11.8,44.1,46.9,92.5,50
NYK,NYK @ MIN,12/28/2021,W,48,104.3,94.6,9.7,54.1,1.25,14.9,37.3,73.2,54.8,17.4,50,49.5,92.5,50
CLE,CLE @ NOP,12/28/2021,L,48,109.5,113.7,-4.2,73,3.38,20.1,22.6,74.5,47,8.4,50,54,95,48.5
WAS,WAS @ MIA,12/28/2021,L,48,117.9,126.6,-8.7,64.3,1.5,19.7,33.3,69.8,53.1,18.9,59.4,61.4,94.5,45.4
MIL,MIL @ ORL,12/28/2021,W,48,125.7,110,15.7,66,2.38,22.1,22,80,52.3,12.9,65.3,67.1,100.5,57.9
MEM,MEM @ PHX,12/27/2021,W,48,115.2,115.3,-0.2,48.9,1.16,15.9,39.1,73.5,56.8,19.2,57.4,59.7,98.5,50.4
BKN,BKN @ LAC,12/27/2021,W,48,124,109.1,14.9,62,2.07,21.8,27.5,66.7,51.5,15,64.2,65.2,99.5,60.5
POR,POR vs. DAL,12/27/2021,L,48,119.4,136.1,-16.7,54.3,1.73,14.6,29.4,63.4,44.6,11.2,50,58.2,97.5,38.6
BOS,BOS @ MIN,12/27/2021,L,48,103,108,-5,69.7,1.64,16.3,29.5,73.6,50,14,46.1,50.8,100,45.6
HOU,HOU @ CHA,12/27/2021,L,48,96.1,118.3,-22.2,55.6,0.95,14.7,26.9,81,51.1,20.4,50,52.1,103.5,36.5
CHI,CHI @ ATL,12/27/2021,W,48,132.7,120.4,12.2,56.9,2.9,21,24.4,72,49.5,10.2,63.8,64.9,98,54.5
SAS,SAS vs. UTA,12/27/2021,L,48,98.1,103.8,-5.7,57.8,2.6,18.3,17.2,76,44.4,9.4,50,50,106,44.2
CHA,CHA vs. HOU,12/27/2021,W,48,118.3,96.1,22.2,70.2,2.06,22.8,19,73.1,48.9,15.4,63.6,65.3,103.5,63.5
MIN,MIN vs. BOS,12/27/2021,W,48,108,103,5,75,2.14,21,26.4,70.5,50,14,52.2,54.9,100,54.4
UTA,UTA @ SAS,12/27/2021,W,48,103.8,98.1,5.7,48.7,1.27,13.9,24,82.8,55.6,14.2,50.6,55.4,106,55.8
PHX,PHX vs. MEM,12/27/2021,L,48,115.3,115.2,0.2,61,2.27,18.4,26.5,60.9,43.2,11.2,51.7,56.4,98.5,49.6
DAL,DAL @ POR,12/27/2021,W,48,136.1,119.4,16.7,79.2,2.92,25.3,36.6,70.6,55.4,13.4,64.3,67,97.5,61.4
ATL,ATL vs. CHI,12/27/2021,L,48,120.4,132.7,-12.2,55,2.2,16.4,28,75.6,50.5,10.2,53.4,58.7,98,45.5
LAC,LAC vs. BKN,12/27/2021,L,48,109.1,124,-14.9,67.6,2.08,17.2,33.3,72.5,48.5,12.1,45.4,49.6,99.5,39.5
ORL,ORL @ MIA,12/26/2021,L,48,91.2,103.3,-12.1,54.8,0.89,14.3,25.6,63.2,47,20.9,50,52.2,90.5,44.8
WAS,WAS vs. PHI,12/26/2021,L,48,101.1,123.2,-22.1,62.9,2.75,16.4,28.3,70.5,46.2,8.4,43.3,46.9,95,37.7
OKC,OKC vs. NOP,12/26/2021,W,48,111.4,106.7,4.8,58.5,2,17.4,18,77.2,49.5,11.4,55.2,58.7,105,50.4
DET,DET @ SAS,12/26/2021,L,48,99.1,129.7,-30.6,42.1,1.14,11,29.2,63.6,43.1,12.7,42.9,48.2,110.5,29.2
MIA,MIA vs. ORL,12/26/2021,W,48,103.3,91.2,12.1,77.8,2,20.1,36.8,74.4,53,15.6,46.1,48,90.5,55.2
CLE,CLE vs. TOR,12/26/2021,W,48,132.1,90.8,41.3,69.6,2.6,23.6,34,76.8,56.6,13.8,63.2,64.7,109,66.5
LAC,LAC vs. DEN,12/26/2021,L,48,101,105.1,-4.1,65,1.86,19.1,22.4,71.9,49.1,14.1,51.2,53.2,98.5,49.6
PHI,PHI @ WAS,12/26/2021,W,48,123.2,101.1,22.1,58.1,1.92,18.8,29.5,71.7,53.8,13.7,57,61.1,95,62.3
SAC,SAC vs. MEM,12/26/2021,L,48,102,125.7,-23.7,64.7,1.22,16.5,25,55.4,41.3,18,48.1,54.9,100.5,38
MEM,MEM @ SAC,12/26/2021,W,48,125.7,102,23.7,70.2,2.75,20.8,44.6,75,58.7,11.9,51.5,56.1,100.5,62
NOP,NOP @ OKC,12/26/2021,L,48,106.7,111.4,-4.8,66.7,2.36,18.1,22.8,82,50.5,10.5,46.8,52.7,105,49.6
SAS,SAS vs. DET,12/26/2021,W,48,129.7,99.1,30.6,76.5,2.05,23.6,36.4,70.8,56.9,17.1,63.2,67.1,110.5,70.8
TOR,TOR @ CLE,12/26/2021,L,48,90.8,132.1,-41.3,64.9,1.14,16.6,23.2,66,43.4,19.3,46.6,49.9,109,33.5
DEN,DEN @ LAC,12/26/2021,W,48,105.1,101,4.1,74.4,2.07,20.3,28.1,77.6,50.9,14.3,48.9,51.6,98.5,50.4
CHI,CHI vs. IND,12/26/2021,W,48,113,108.2,4.8,39.5,1.13,14,13.9,71.9,49.5,15,63.8,65.9,98.5,52.4
IND,IND @ CHI,12/26/2021,L,48,108.2,113,-4.8,56.1,2.56,16.9,28.1,86.1,50.5,9.3,47.9,50.9,98.5,47.6
ATL,ATL @ NYK,12/25/2021,L,48,94.6,107.4,-12.9,69.7,1.92,18.1,21.8,78.4,49.1,13,45.4,46.7,93,42.4
GSW,GSW @ PHX,12/25/2021,W,48,123.4,113.8,9.6,66.7,2.55,20.7,31.1,74.4,52.3,11.7,57.6,61.5,94,55.5
DAL,DAL @ UTA,12/25/2021,L,48,111.5,115.4,-3.8,50,1.36,14,26.9,67.9,48.1,13.5,48.3,55.6,104,44.5
UTA,UTA vs. DAL,12/25/2021,W,48,115.4,111.5,3.8,60,1.71,16.4,32.1,73.1,51.9,13.5,51.1,56.5,104,55.5
BOS,BOS @ MIL,12/25/2021,L,48,114.1,117,-2.9,63.2,1.71,17.5,28.8,67.3,48.1,14.1,52.2,56.7,99.5,48.5
NYK,NYK vs. ATL,12/25/2021,W,48,107.4,94.6,12.9,73.7,2.8,21.1,21.6,78.2,50.9,10.6,56.5,55.9,93,57.6
PHX,PHX vs. GSW,12/25/2021,L,48,113.8,123.4,-9.6,50,1.54,16.1,25.6,68.9,47.7,13.8,54.8,59.4,94,44.5
LAL,LAL vs. BKN,12/25/2021,L,48,112.7,119.6,-6.9,72.5,2.07,19,37.9,77.6,56.1,13.7,46.9,53.1,102,46.7
MIL,MIL vs. BOS,12/25/2021,W,48,117,114.1,2.9,55.8,1.85,17.1,32.7,71.2,51.9,13,53.8,56.9,99.5,51.5
BKN,BKN @ LAL,12/25/2021,W,48,119.6,112.7,6.9,72.1,2.58,21.5,22.4,62.1,43.9,11.8,56.2,60.5,102,53.3
MIN,MIN @ UTA,12/23/2021,L,48,116,125.5,-9.5,64.4,2.07,19.6,33.9,64.4,47.5,14,53,54.6,101,43.2
DAL,DAL vs. MIL,12/23/2021,L,48,99,106.3,-7.3,71.4,2.27,19.1,18.5,81.3,48,11.5,47.7,50.8,96,43.1
PHX,PHX vs. OKC,12/23/2021,W,48,111.9,100,11.9,57.8,1.86,18.7,24.5,70.5,50,13.9,56.5,57.2,101,58.4
OKC,OKC @ PHX,12/23/2021,L,48,100,111.9,-11.9,45.9,1.31,12.6,29.5,75.5,50,12.9,44.3,48,101,41.6
IND,IND vs. HOU,12/23/2021,W,48,128.3,115.2,13,58.7,1.8,19.4,47.7,70.8,59.8,16.3,59.7,61.2,92,58.4
MIL,MIL @ DAL,12/23/2021,W,48,106.3,99,7.3,70.3,2.17,20,18.8,81.5,52,12.5,51.2,55.6,96,56.9
GSW,GSW vs. MEM,12/23/2021,W,48,116.5,108.3,8.2,75,1.58,21.4,31.8,66.7,51,19.6,60.4,62.8,96.5,57
NYK,NYK vs. WAS,12/23/2021,L,48,121.9,130.5,-8.7,40.5,2.43,13.2,30.8,84.6,53.8,7.3,52.2,56.7,95.5,42
PHI,PHI vs. ATL,12/23/2021,L,48,105.5,107.7,-2.2,60.6,2.5,16.4,22.9,65.2,43.6,8.8,45,52.5,91,52.3
DET,DET @ MIA,12/23/2021,L,48,112,113.9,-1.9,63.9,1.44,17.7,15.2,80.9,48.4,16,56.3,61.5,100.5,50.4
ORL,ORL vs. NOP,12/23/2021,L,48,109.5,114.6,-5.1,50,2.11,15,25.5,72.5,49,9.5,48.3,53.5,95.5,46.1
UTA,UTA vs. MIN,12/23/2021,W,48,125.5,116,9.5,64.6,2.07,20.8,35.6,66.1,52.5,14.7,62.2,64.2,101,56.8
CHA,CHA @ DEN,12/23/2021,W,48,112.7,104.9,7.8,71.8,2.55,19.4,24.1,67.2,45.7,10.8,50,55,102,55.2
HOU,HOU @ IND,12/23/2021,L,48,115.2,128.3,-13,45.7,1.23,13.1,29.2,52.3,40.2,14.1,53.1,58,92,41.6
LAL,LAL vs. SAS,12/23/2021,L,48,104.8,131.4,-26.7,47.7,1.5,14.6,31,76.5,52.3,13.3,49.5,51.3,105,36.4
WAS,WAS @ NYK,12/23/2021,W,48,130.5,121.9,8.7,71.4,2.73,22.9,15.4,69.2,46.2,11.6,66.7,69.6,95.5,58
SAS,SAS @ LAL,12/23/2021,W,48,131.4,104.8,26.7,71.7,5.5,22,23.5,69,47.7,5.7,57.9,63,105,63.6
DEN,DEN vs. CHA,12/23/2021,L,48,104.9,112.7,-7.8,57.5,1.53,16,32.8,75.9,54.3,14.7,49,51.7,102,44.8
MEM,MEM @ GSW,12/23/2021,L,48,108.3,116.5,-8.2,47.4,1.38,13.6,33.3,68.2,49,13.5,46.7,51.7,96.5,43
MIA,MIA vs. DET,12/23/2021,W,48,113.9,112,1.9,53.5,1.77,17.3,19.1,84.8,51.6,12.9,55.7,59.7,100.5,49.6
NOP,NOP @ ORL,12/23/2021,W,48,114.6,109.5,5.1,56.8,2.1,16.2,27.5,74.5,51,10.4,50.6,56.4,95.5,53.9
ATL,ATL @ PHI,12/23/2021,W,48,107.7,105.5,2.2,54.1,1.25,15.7,34.8,77.1,56.4,17.6,49.4,54.2,91,47.7
SAC,SAC vs. LAC,12/22/2021,L,48,92.7,109.4,-16.7,70.6,1.26,18,24.5,80.5,48.9,19.8,47.1,49.3,96,38.7
ATL,ATL vs. ORL,12/22/2021,L,48,103.2,110.6,-7.5,65.6,1.5,16,30,77.6,53.5,14.7,47.5,52.8,94.5,46.6
HOU,HOU @ MIL,12/22/2021,L,48,105,124.8,-19.8,63.9,1.53,16.4,30.4,67.8,49.6,14.9,49.4,53.2,101,42.7
BOS,BOS vs. CLE,12/22/2021,W,48,111,100,11,55.8,1.85,17.5,26.9,66.7,47.7,13,52.7,55.5,100.5,55.3
ORL,ORL @ ATL,12/22/2021,W,48,110.6,103.2,7.5,71.1,2.7,20.5,22.4,70,46.5,10.6,51.2,54.7,94.5,53.4
MIL,MIL vs. HOU,12/22/2021,W,48,124.8,105,19.8,55.6,3.57,17.4,32.2,69.6,50.4,6.9,51.9,56.1,101,57.3
OKC,OKC vs. DEN,12/22/2021,W,48,108,94.9,13.1,52.4,2,15.9,30.2,85.7,58.7,11,48.9,52.8,99.5,58.8
DEN,DEN @ OKC,12/22/2021,L,48,94.9,108,-13.1,63.6,1.91,16.4,14.3,69.8,41.3,11.1,47,49.2,99.5,41.2
LAC,LAC @ SAC,12/22/2021,W,48,109.4,92.7,16.7,61.9,2,20.2,19.5,75.5,51.1,13.5,55.5,59,96,61.3
CLE,CLE @ BOS,12/22/2021,L,48,100,111,-11,47.2,1.06,12.5,33.3,73.1,52.3,15.8,44,49.2,100.5,44.7
DET,DET @ NYK,12/21/2021,L,48,91.9,107.1,-15.2,64.7,1.57,15.7,32.3,71.7,50.4,14.1,40.4,44.5,98.5,43
POR,POR @ NOP,12/21/2021,L,48,104.3,122,-17.7,51.4,1.64,15,19.1,69.2,41.9,11.8,53.2,56.2,92,42.6
NYK,NYK vs. DET,12/21/2021,W,48,107.1,91.9,15.2,55,1.69,16.3,28.3,67.7,49.6,13.3,50.6,53.4,98.5,57
DAL,DAL vs. MIN,12/21/2021,W,48,120,108.5,11.5,71.4,2.73,21.4,31.9,80,55.4,11.6,55.2,59.3,94.5,57.7
PHX,PHX @ LAL,12/21/2021,W,48,102.9,85.7,17.1,70.7,1.81,20.1,18.9,83.9,52.3,15.2,50.5,54.2,105,63.5
MIA,MIA vs. IND,12/21/2021,W,48,130.2,101.1,29.2,63.8,2.73,20.8,36,69.6,53.8,11.5,61.1,62.6,95.5,62.4
IND,IND @ MIA,12/21/2021,L,48,101.1,130.2,-29.2,71,1.83,16.4,30.4,64,46.2,12.6,42,48.3,95.5,37.6
LAL,LAL vs. PHX,12/21/2021,L,48,85.7,102.9,-17.1,41.2,0.93,10.9,16.1,81.1,47.7,14.3,43.1,46.3,105,36.5
NOP,NOP vs. POR,12/21/2021,W,48,122,104.3,17.7,64.3,1.69,20.8,30.8,80.9,58.1,17.6,60,63.1,92,57.4
MIN,MIN @ DAL,12/21/2021,L,48,108.5,120,-11.5,72.2,1.53,20.2,20,68.1,44.6,18.1,53.8,58.1,94.5,42.3
PHI,PHI @ BOS,12/20/2021,W,48,109.1,102,7.1,55.6,1.18,16.3,11.1,69.6,43.9,17.2,56.9,63.1,100,55.1
SAS,SAS @ LAC,12/20/2021,W,48,113.7,91.1,22.6,74,3.08,22,44.6,80,60.8,11.8,49.1,49.7,101.5,64.2
LAC,LAC vs. SAS,12/20/2021,L,48,91.1,113.7,-22.6,52.9,1.2,13.8,20,55.4,39.2,14.9,44.3,48,101.5,35.8
BOS,BOS vs. PHI,12/20/2021,L,48,102,109.1,-7.1,42.1,0.89,12.2,30.4,88.9,56.1,17.8,50.6,55.4,100,44.9
HOU,HOU @ CHI,12/20/2021,L,48,125.5,141.5,-16,61.4,1.93,20.6,27,66.7,48.1,14.9,64.1,66.6,94,45.8
UTA,UTA vs. CHA,12/20/2021,W,48,105.7,96.2,9.4,61.8,1.24,13.8,36.8,77.4,56.2,16,43.8,49.9,106,53.2
SAC,SAC @ GSW,12/20/2021,L,48,100,115.3,-15.3,62.2,1.1,16.9,30.6,74.4,51.1,21.4,52.4,54.4,98,42.5
CHA,CHA @ UTA,12/20/2021,L,48,96.2,105.7,-9.4,69.2,2.08,18.4,22.6,63.2,43.8,12.3,46,48.6,106,46.8
CHI,CHI vs. HOU,12/20/2021,W,48,141.5,125.5,16,70.2,4.13,23.6,33.3,73,51.9,8.5,62.5,67.5,94,54.2
MEM,MEM vs. OKC,12/20/2021,L,48,99,102,-3,61.5,2,16.7,32.8,73.1,50.9,12,44.1,46.4,100,46
GSW,GSW vs. SAC,12/20/2021,W,48,115.3,100,15.3,60.9,1.75,20.4,25.6,69.4,48.9,16.3,60.8,61.4,98,57.5
OKC,OKC @ MEM,12/20/2021,W,48,102,99,3,66.7,1.71,17.4,26.9,67.2,49.1,14,49.4,52.9,100,54
MEM,MEM vs. POR,12/19/2021,L,48,104.2,111.7,-7.5,62.9,2.75,16.4,28.8,62.5,42.4,8.3,43.4,49,95,45.3
SAC,SAC vs. SAS,12/19/2021,W,48,124.7,117.5,7.2,50,1.92,17.2,32.6,65.2,48.9,12.4,58.2,61.2,97,49.7
CHI,CHI vs. LAL,12/19/2021,W,48,113.9,108.9,5,50,2,14.6,29.3,71.4,47,9.9,48.4,53.9,101,50.5
DET,DET vs. MIA,12/19/2021,W,48,105.3,94.7,10.5,68.6,1.6,18.8,20.5,82.4,53.7,15.8,52,56.7,95,59.6
POR,POR @ MEM,12/19/2021,W,48,111.7,104.2,7.5,48.6,0.68,13.5,37.5,71.2,57.6,26.6,54.7,60.8,95,54.7
SAS,SAS @ SAC,12/19/2021,L,48,117.5,124.7,-7.2,53.3,1.71,17.5,34.8,67.4,51.1,14.4,56,58.9,97,50.3
MIA,MIA @ DET,12/19/2021,L,48,94.7,105.3,-10.5,82.1,1.77,18.3,17.6,79.5,46.3,13.7,46.6,50.8,95,40.4
CHA,CHA @ PHX,12/19/2021,L,48,98.1,128,-29.9,72.2,2.89,17.2,26.9,71.4,44,8.3,41,47.2,107.5,38.8
MIN,MIN vs. DAL,12/19/2021,W,48,118.1,114.1,4,72.2,2.89,20.3,19.6,76.6,48.4,9.6,56.5,61.2,93,52.1
LAL,LAL @ CHI,12/19/2021,L,48,108.9,113.9,-5,59.5,1.25,18.1,28.6,70.7,53,19.8,58.5,60,101,49.5
PHX,PHX vs. CHA,12/19/2021,W,48,128,98.1,29.9,64.8,1.94,22.7,28.6,73.1,56,16.8,67.4,68,107.5,61.2
DAL,DAL @ MIN,12/19/2021,L,48,114.1,118.1,-4,75,2.25,20.8,23.4,80.4,51.6,13,51.2,57.3,93,47.9
CLE,CLE @ MIL,12/18/2021,W,48,121.4,91.8,29.6,80,2.4,24.3,30.4,72.7,53.5,15.3,58.9,61.9,98,67
GSW,GSW @ TOR,12/18/2021,L,48,104.2,125.3,-21.1,70.3,1.3,18.8,34,70.6,53.1,20.8,53.8,56.7,95.5,44
UTA,UTA vs. WAS,12/18/2021,L,48,102,109,-7,48.6,1.06,13.4,22,77.8,51,15.8,51.9,54.7,100.5,42.9
BKN,BKN vs. ORL,12/18/2021,L,48,92.1,98,-6,61.5,1.5,16.4,34.9,67.3,50,15.8,42.6,44.1,101.5,47.2
HOU,HOU @ DET,12/18/2021,W,48,110.5,102.9,7.6,58.7,1.42,18.2,34,66,51,18.1,57,57.7,104.5,57.4
DET,DET vs. HOU,12/18/2021,L,48,102.9,110.5,-7.6,67.4,1.38,19.2,34,66,49,20.2,51.6,53.5,104.5,42.6
LAC,LAC @ OKC,12/18/2021,L,48,107.3,108.3,-1,70.3,2,19.7,20.4,64.7,43,13.5,54.2,56.4,96,50.9
OKC,OKC vs. LAC,12/18/2021,W,48,108.3,107.3,1,53.5,1.44,16.8,35.3,79.6,57,16.7,53.3,53.9,96,49.1
BOS,BOS vs. NYK,12/18/2021,W,48,117.5,109.2,8.3,54.8,1.77,17.3,27.1,78.7,52.6,13.4,56.7,59.1,97.5,53.1
TOR,TOR vs. GSW,12/18/2021,W,48,125.3,104.2,21.1,57.8,2.36,19.1,29.4,66,46.9,11.6,57.8,59.4,95.5,56
WAS,WAS @ UTA,12/18/2021,W,48,109,102,7,64.3,3,19.4,22.2,78,49,9,49.5,53,100.5,57.1
ORL,ORL @ BKN,12/18/2021,W,48,98,92.1,6,51.3,1.25,14.5,32.7,65.1,50,15.7,46.8,50.1,101.5,52.8
NYK,NYK @ BOS,12/18/2021,L,48,109.2,117.5,-8.3,51.4,1.29,14.3,21.3,72.9,47.4,14.3,51.9,57.4,97.5,46.9
MIL,MIL vs. CLE,12/18/2021,L,48,91.8,121.4,-29.6,51.4,1.06,13.7,27.3,69.6,46.5,17.3,46.1,48,98,33
MIL,MIL @ NOP,12/17/2021,L,53,104.7,106.4,-1.7,35.6,1.23,11.7,23.3,69.2,44.6,12.1,50,51.7,97.81,42
MIN,MIN vs. LAL,12/17/2021,W,48,102.8,86,16.8,56.1,1.53,15.5,29.5,92.5,58.8,14,48,50.7,107,59.6
ATL,ATL vs. DEN,12/17/2021,L,48,108.5,124.3,-15.8,53.7,1.47,15.5,28,81.1,50.6,14.2,50.6,55.8,106.5,39.1
POR,POR vs. CHA,12/17/2021,W,48,125,117.2,7.8,61.4,1.59,19.3,33.3,70,53.3,17,64.1,67.3,99.5,53.2
MEM,MEM @ SAC,12/17/2021,W,48,118.1,99.1,19,55.6,1.92,17,32.7,72.7,52.7,12.4,53.1,56.9,105.5,59.3
DEN,DEN @ ATL,12/17/2021,W,48,124.3,108.5,15.8,70,2.06,23.5,18.9,72,49.4,15.9,68,70.8,106.5,60.9
NOP,NOP vs. MIL,12/17/2021,W,53,106.4,104.7,1.7,81,1.7,21.5,30.8,76.7,55.4,18.3,54.5,56.8,97.81,58
GSW,GSW @ BOS,12/17/2021,W,48,115.6,109.2,6.4,69.2,1.93,19.3,32.1,67.3,49.5,14.6,52.2,55.9,97,53.8
MIA,MIA @ ORL,12/17/2021,W,48,125,111.7,13.3,61,1.47,18.9,34.1,71.7,53.3,18.5,61.6,63.6,93,53.8
UTA,UTA vs. SAS,12/17/2021,L,48,121.2,123.1,-1.9,56.5,2,17.8,32.7,75,54.5,12.5,56.5,60.3,104,49.6
CHA,CHA @ POR,12/17/2021,L,48,117.2,125,-7.8,65.9,2.23,20.4,30,66.7,46.7,13.1,54.9,58,99.5,46.8
SAC,SAC vs. MEM,12/17/2021,L,48,99.1,118.1,-19,58.3,1.17,15,27.3,67.3,47.3,17,48.3,52.8,105.5,40.7
ORL,ORL vs. MIA,12/17/2021,L,48,111.7,125,-13.3,53.5,2.09,17.7,28.3,65.9,46.7,11.7,54.5,56.2,93,46.2
BOS,BOS vs. GSW,12/17/2021,L,48,109.2,115.6,-6.4,55.6,1.25,14.9,32.7,67.9,50.5,16.3,53,56.5,97,46.2
LAL,LAL @ MIN,12/17/2021,L,48,86,102.8,-16.8,86.7,1.44,19,7.5,70.5,41.2,16.8,46.2,50.7,107,40.4
SAS,SAS @ UTA,12/17/2021,W,48,123.1,121.2,1.9,54,3.86,18.9,25,67.3,45.5,6.7,57.5,59.3,104,50.4
DET,DET @ IND,12/16/2021,L,48,113,120.8,-7.8,50,1.67,15.7,16.3,72.3,45.6,12,53.7,60,100.5,45.1
IND,IND vs. DET,12/16/2021,W,48,120.8,113,7.8,57.8,2.89,18.8,27.7,83.7,54.4,8.9,53.3,59,100.5,54.9
WAS,WAS @ PHX,12/16/2021,L,48,97,118,-21,55,1.38,16.9,15.6,73.7,42.2,15.8,52.4,54.2,100.5,39.7
PHX,PHX vs. WAS,12/16/2021,W,48,118,97,21,59.5,1.25,18.5,26.3,84.4,57.8,20,58.9,65.2,100.5,60.3
HOU,HOU vs. NYK,12/16/2021,L,48,114.4,128.9,-14.4,85.3,1.53,22.5,30.6,60.9,47.6,21.1,58.1,63.4,90,45
PHI,PHI @ BKN,12/16/2021,L,48,105,116.3,-11.3,48.7,2.11,15.1,17.6,76.1,45.4,9,49.4,53.7,99,44.9
BKN,BKN vs. PHI,12/16/2021,W,48,116.3,105,11.3,47.7,1.4,16.2,23.9,82.4,54.6,15.3,55.6,59.4,99,55.1
NYK,NYK @ HOU,12/16/2021,W,48,128.9,114.4,14.4,64.1,2.08,18.8,39.1,69.4,52.4,13.3,57.2,61.7,90,55
NOP,NOP @ OKC,12/15/2021,W,48,114.1,112.2,1.9,59,1.92,17.4,23.9,77.8,53,12.1,55.6,59,98.5,52.7
SAS,SAS vs. CHA,12/15/2021,L,48,117.3,133.7,-16.3,69.2,3.38,19.7,23.5,73,44.3,8.2,50,56.9,98,42.8
LAL,LAL @ DAL,12/15/2021,W,53,102.9,97.2,5.7,61.5,1.71,17.8,13,75.4,46.1,13.5,51.7,54.6,95.55,52.9
LAC,LAC @ UTA,12/15/2021,L,48,103,122.8,-19.8,60,1.5,17.9,21.3,80,50,16,52.9,54.9,100.5,39.5
POR,POR vs. MEM,12/15/2021,L,48,102,111.9,-9.9,58.1,1.2,14.1,17.3,72.9,44,14.9,47,54.6,101,42.2
SAC,SAC vs. WAS,12/15/2021,W,48,121.4,105,16.4,55.6,2.27,19.2,17.1,75,48.3,11.2,59.8,62.8,99,57.1
CHA,CHA @ SAS,12/15/2021,W,48,133.7,117.3,16.3,66.7,2.62,24.1,27,76.5,55.7,13.3,69.8,70.4,98,57.2
HOU,HOU @ CLE,12/15/2021,L,48,92.7,127.8,-35.1,66.7,1.18,15.2,29.6,78,50.5,17.7,41.7,47.6,96.5,35.2
OKC,OKC vs. NOP,12/15/2021,L,48,112.2,114.1,-1.9,56.4,2.75,16.8,22.2,76.1,47,8.2,48.9,54.3,98.5,47.3
UTA,UTA vs. LAC,12/15/2021,W,48,122.8,103,19.8,55.3,2.6,19.1,20,78.7,50,9.9,61.2,63.4,100.5,60.5
MIN,MIN @ DEN,12/15/2021,W,48,124,107,17,53.3,2,18,20,70.8,46.2,12,64.2,65.2,100,53.4
MIL,MIL vs. IND,12/15/2021,W,48,120,102.1,17.9,56.8,2.78,19.1,22.9,68.9,45.2,9.5,56.7,59,96,55.6
DAL,DAL vs. LAL,12/15/2021,L,53,97.2,102.9,-5.7,56.4,2,15.4,24.6,87,53.9,10.3,45.9,49.3,95.55,47.1
WAS,WAS @ SAC,12/15/2021,L,48,105,121.4,-16.4,47.6,1.82,15.3,25,82.9,51.7,11,50,53.4,99,42.9
PHI,PHI vs. MIA,12/15/2021,L,48,105.5,111,-5.5,74.3,2.36,21.1,15.2,68.9,41.8,12.1,51.9,55.5,91,50.1
CLE,CLE vs. HOU,12/15/2021,W,48,127.8,92.7,35.1,57.8,1.53,19.7,22,70.4,49.5,17.5,67.5,68.5,96.5,64.8
ORL,ORL vs. ATL,12/15/2021,L,48,100,111,-11,71.4,1.47,17.6,31.6,83.7,54,17.2,44.4,49.9,99.5,40.5
DEN,DEN vs. MIN,12/15/2021,L,48,107,124,-17,86.8,1.83,22.4,29.2,80,53.8,18,53.6,56.8,100,46.6
IND,IND @ MIL,12/15/2021,L,48,102.1,120,-17.9,61.5,1.26,18,31.1,77.1,54.8,19.6,53.6,56.4,96,44.4
MIA,MIA @ PHI,12/15/2021,W,48,111,105.5,5.5,71.4,1.39,19.5,31.1,84.8,58.2,19.8,56.4,59.1,91,49.9
MEM,MEM @ POR,12/15/2021,W,48,111.9,102,9.9,56.4,1.38,16.3,27.1,82.7,56,15.8,54.3,59.3,101,57.8
ATL,ATL @ ORL,12/15/2021,W,48,111,100,11,59.5,1.92,18.9,16.3,68.4,46,13,55.9,60.3,99.5,59.5
POR,POR vs. PHX,12/14/2021,L,53,101.9,105.7,-3.8,57.5,1.64,16.2,25.4,75.5,48.1,13.3,48.4,50.6,95.09,45.1
GSW,GSW @ NYK,12/14/2021,W,48,114.1,104.3,9.8,80,2.33,21.4,24.4,80,55,13,55.2,59.1,92,58.8
TOR,TOR @ BKN,12/14/2021,L,53,117.3,121.3,-4,54.2,2.17,17,30,57.1,43.1,10.9,54.3,56.9,98.72,46.1
NYK,NYK vs. GSW,12/14/2021,L,48,104.3,114.1,-9.8,60,2,14.9,20,75.6,45,9.8,45.8,51.8,92,41.2
BKN,BKN vs. TOR,12/14/2021,W,53,121.3,117.3,4,56,1.56,17.5,42.9,70,56.9,16.7,55.3,57.9,98.72,53.9
PHX,PHX @ POR,12/14/2021,W,53,105.7,101.9,3.8,68.2,2.14,20.5,24.5,74.6,51.9,13.3,53.2,55.7,95.09,54.9
ATL,ATL vs. HOU,12/13/2021,L,48,122.3,125.7,-3.4,47.6,1.67,15.2,20.5,67.3,45.8,11.7,58.2,63.9,104,48.1
