TEAM,MATCH UP,GAME DATE,W/L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,ASTRATIO,OREB%,DREB%,REB%,TOV%,EFG%,TS%,PACE,PIE
DEN,DEN vs. MIN,12/20/2019,W,48,111.2,103.1,8.1,61.4,1.69,19.3,32.6,67.3,51.5,16.3,55.1,57.8,97.5,55.9
ATL,ATL vs. UTA,12/19/2019,L,48,98.1,104.7,-6.6,61.5,1.5,16.8,21.2,74,47.1,14.8,49.4,53.9,107,45.4
LAC,LAC vs. HOU,12/19/2019,L,48,109.3,115.1,-5.7,53.5,1.28,16.7,18.6,73.9,47.2,16.8,59.3,62,106.5,48.3
BKN,BKN @ SAS,12/19/2019,L,48,99.1,112.4,-13.3,45.7,0.89,12.3,20.8,74.5,49.5,17,46.4,54.6,105.5,43.7
MIL,MIL vs. LAL,12/19/2019,W,48,113.3,107.2,6,61.1,1.57,16.9,24.4,77.1,51.6,14.3,57.1,60.9,97.5,55.4
UTA,UTA @ ATL,12/19/2019,W,48,104.7,98.1,6.6,46.2,0.95,13.1,26,78.8,52.9,17.9,50.6,55.7,107,54.6
LAL,LAL @ MIL,12/19/2019,L,48,107.2,113.3,-6,64.9,1.26,18.2,22.9,75.6,48.4,19.6,53.8,57.7,97.5,44.6
HOU,HOU @ LAC,12/19/2019,W,48,115.1,109.3,5.7,53.5,1.28,16.3,26.1,81.4,52.8,17,58.1,61.8,106.5,51.7
SAS,SAS vs. BKN,12/19/2019,W,48,112.4,99.1,13.3,60.5,2.36,18.1,25.5,79.2,50.5,10.5,51.6,55.6,105.5,56.3
MIA,MIA @ PHI,12/18/2019,W,48,110.2,106.1,4.1,65,1.63,18.8,30.4,72.2,53,16.3,54.1,57.6,98,54
PHI,PHI vs. MIA,12/18/2019,L,48,106.1,110.2,-4.1,63.2,1.85,17.5,27.8,69.6,47,13.3,48.9,53.1,98,46
DEN,DEN vs. ORL,12/18/2019,W,48,115.3,106.1,9.2,70,1.47,19.6,37.8,75,57.7,19.4,54.2,59.5,98,56.3
CLE,CLE vs. CHA,12/18/2019,W,48,108.7,107.7,1,62.5,1,18.7,45.9,71.9,61.7,27.2,58.8,61.4,91.5,55.6
TOR,TOR @ DET,12/18/2019,W,48,112,99,13,69.2,2.25,19.3,25.9,76.9,50.9,12,50,55.1,100,55.6
GSW,GSW @ POR,12/18/2019,L,48,109.8,118.4,-8.6,58.5,3,16.4,32.3,61.1,45.4,7.8,47.6,49.5,102.5,43.4
MEM,MEM @ OKC,12/18/2019,L,48,117.3,122.3,-5,54,1.8,18.1,38,78,56,14.4,55.6,57.8,103.5,46.3
POR,POR vs. GSW,12/18/2019,W,48,118.4,109.8,8.6,43.2,1.73,13.4,38.9,67.7,54.6,10.7,50,55.8,102.5,56.6
OKC,OKC vs. MEM,12/18/2019,W,48,122.3,117.3,5,54.3,2.08,18.4,22,62,44,11.7,58.9,63.7,103.5,53.7
WAS,WAS vs. CHI,12/18/2019,L,53,100,100.9,-0.9,61.8,1.31,14.1,30.6,75,52.5,14.7,43.2,50,98.72,47.8
DAL,DAL vs. BOS,12/18/2019,L,48,106.2,110.1,-3.9,67.6,2.88,17.7,18.2,65.4,41.1,8.2,47.7,52.6,98,51.7
DET,DET vs. TOR,12/18/2019,L,48,99,112,-13,48.7,1.27,14.5,23.1,74.1,49.1,15,48.3,51.2,100,44.4
CHA,CHA @ CLE,12/18/2019,L,48,107.7,108.7,-1,67.6,2.78,18.9,28.1,54.1,38.3,9.9,47.8,49.5,91.5,44.4
NOP,NOP @ MIN,12/18/2019,W,48,104.9,98,6.9,60.5,1.21,16.5,28,74.6,54,18.6,52.3,56.2,101.5,58.7
CHI,CHI @ WAS,12/18/2019,W,53,100.9,100,0.9,64.1,1.67,16.8,25,69.4,47.5,13.8,45.9,51.1,98.72,52.2
BOS,BOS @ DAL,12/18/2019,W,48,110.1,106.2,3.9,37.1,0.81,10,34.6,81.8,58.9,16.2,47.7,54.9,98,48.3
MIN,MIN vs. NOP,12/18/2019,L,48,98,104.9,-6.9,55.6,1.82,14.6,25.4,72,46,10.9,43.2,46.3,101.5,41.3
ORL,ORL @ DEN,12/18/2019,L,48,106.1,115.3,-9.2,67.6,1.92,18.4,25,62.2,42.3,13.3,48.9,54,98,43.8
PHX,PHX @ LAC,12/17/2019,L,48,93.4,113.2,-19.8,73.2,1.5,19.1,33.3,78.7,52.7,18.9,45.1,46.5,106,39.1
ATL,ATL @ NYK,12/17/2019,L,48,112.1,134.9,-22.8,44.4,1.82,14.2,25,65.2,43.1,10.3,53,55.7,106.5,37.3
UTA,UTA vs. ORL,12/17/2019,W,48,110.1,104.1,6,64.3,1.93,19.6,25,92.5,59,14.1,55,56.2,98.5,53.7
IND,IND vs. LAL,12/17/2019,W,48,111.7,109.7,2,53.7,1.69,16.7,37,66,52.5,13.8,54.1,56,93.5,51.9
LAC,LAC vs. PHX,12/17/2019,W,48,113.2,93.4,19.8,51.1,1.44,16.5,21.3,66.7,47.3,15.1,58.4,60.8,106,60.9
SAC,SAC @ CHA,12/17/2019,L,48,109.7,119.6,-9.9,60.5,2.3,17.7,28.3,55.3,41,10.8,49.5,52.7,92.5,44
CHA,CHA vs. SAC,12/17/2019,W,48,119.6,109.7,9.9,66.7,1.37,18.8,44.7,71.7,59,20.7,56.2,59.2,92.5,56
NOP,NOP vs. BKN,12/17/2019,L,53,94.4,100.9,-6.5,54.1,2.22,13.5,30.1,76.7,51.1,8.4,39.7,43,96.91,43.3
BKN,BKN @ NOP,12/17/2019,W,53,100.9,94.4,6.5,62.5,1.92,17.2,23.3,69.9,48.9,12.1,47.4,50.9,96.91,56.7
ORL,ORL @ UTA,12/17/2019,L,48,104.1,110.1,-6,50,7,17.1,7.5,75,41,3.1,48.9,51.2,98.5,46.3
NYK,NYK vs. ATL,12/17/2019,W,48,134.9,112.1,22.8,56.6,2.5,19.9,34.8,75,56.9,11.3,62.6,65.8,106.5,62.7
LAL,LAL @ IND,12/17/2019,L,48,109.7,111.7,-2,65.1,2.15,20.3,34,63,47.5,14,51.6,51.8,93.5,48.1
CHI,CHI @ OKC,12/16/2019,L,48,106,109,-3,62.8,1.93,20,20,73,43.9,14,54.6,57.2,100,50.5
CLE,CLE @ TOR,12/16/2019,L,48,114.1,133,-18.9,68.2,2.73,21.6,22.9,82.1,49.4,11.1,55.6,58,99.5,43
HOU,HOU vs. SAS,12/16/2019,W,48,98.2,98.2,0,50,1.54,13.7,25.8,81.8,52.1,11.7,46.4,49.6,110,50.5
DAL,DAL @ MIL,12/16/2019,W,48,115.4,111.5,3.8,65.9,1.93,19.1,22.4,69.7,49.6,13.5,55.7,60.1,104,53.4
DET,DET vs. WAS,12/16/2019,L,48,120.2,134.3,-14.1,70.7,2.07,19.7,38.8,63.4,50,14.1,55.2,58.9,99,45.4
WAS,WAS @ DET,12/16/2019,W,48,134.3,120.2,14.1,63.3,1.94,21.4,36.6,61.2,50,16.2,65.9,68.4,99,54.6
PHX,PHX vs. POR,12/16/2019,L,48,105.8,106.7,-1,75.6,1.48,20.5,32,77.8,53.7,20.2,52.2,55.9,104,52.9
OKC,OKC vs. CHI,12/16/2019,W,48,109,106,3,60,0.81,16,27,80,56.1,26,62.3,67,100,49.5
MEM,MEM vs. MIA,12/16/2019,W,48,120.4,112.1,8.3,66.7,1.65,19.3,39.6,71.1,54.8,17.3,56.4,59.5,98.5,53.2
MIA,MIA @ MEM,12/16/2019,L,48,112.1,120.4,-8.3,59.5,1.57,16.8,28.9,60.4,45.2,14.1,52.5,58.6,98.5,46.8
SAS,SAS @ HOU,12/16/2019,L,48,98.2,98.2,0,59,1.28,16.2,18.2,74.2,47.9,16.5,49.5,53.6,110,49.5
POR,POR @ PHX,12/16/2019,W,48,106.7,105.8,1,52.5,1.05,15.6,22.2,68,46.3,19.2,56,59.8,104,47.1
TOR,TOR vs. CLE,12/16/2019,W,48,133,114.1,18.9,59.6,4.43,22.5,17.9,77.1,50.6,7,67.4,68.9,99.5,57
MIL,MIL vs. DAL,12/16/2019,L,48,111.5,115.4,-3.8,65.9,3.22,19.1,30.3,77.6,50.4,8.7,47.1,50.2,104,46.6
GSW,GSW vs. SAC,12/15/2019,L,48,83.2,106.4,-23.2,80,1.14,18.5,22.9,80,42.5,22.1,43.4,47.1,94.5,33.9
NYK,NYK @ DEN,12/15/2019,L,48,114.1,119.4,-5.2,45.5,1.82,15.5,34,64.8,50,12,51.1,53.4,92.5,45.7
IND,IND vs. CHA,12/15/2019,W,48,109.2,86.7,22.4,75,3.33,21.7,20,66.2,46.6,9.2,51.1,55.3,98,68.7
DEN,DEN vs. NYK,12/15/2019,W,48,119.4,114.1,5.2,61.4,3,19.4,35.2,66,50,9.7,52.1,54.2,92.5,54.3
PHI,PHI @ BKN,12/15/2019,L,48,86.4,106.9,-20.5,51.4,1.19,14.5,19.6,67.3,43.7,15.5,45.9,47.6,102.5,41.9
SAC,SAC @ GSW,12/15/2019,W,48,106.4,83.2,23.2,71.1,0.93,21.4,20,77.1,57.5,30.9,68.3,71.4,94.5,66.1
LAL,LAL @ ATL,12/15/2019,W,48,95.3,90.6,4.7,58.3,0.95,14.9,28.8,77.6,54.5,20.8,45.8,51.3,106,60.2
ORL,ORL @ NOP,12/15/2019,W,48,130,121.4,8.6,69.6,3.2,22.2,28.9,73.3,51.1,10,61.2,64.7,99,54.3
ATL,ATL vs. LAL,12/15/2019,L,48,90.6,95.3,-4.7,58.1,0.9,13.1,22.4,71.2,45.5,18.9,43,49.5,106,39.8
NOP,NOP vs. ORL,12/15/2019,L,48,121.4,130,-8.6,72.3,2,23.6,26.7,71.1,48.9,17.3,64.2,63.8,99,45.7
CHA,CHA @ IND,12/15/2019,L,48,86.7,109.2,-22.4,64.3,1.5,13.1,33.8,80,53.4,12.2,33.5,39.9,98,31.3
BKN,BKN vs. PHI,12/15/2019,W,48,106.9,86.4,20.5,51.2,1.38,15.6,32.7,80.4,56.3,15.7,50.5,53.5,102.5,58.1
DAL,DAL vs. MIA,12/14/2019,L,53,107.3,109.9,-2.6,66.7,2.73,20,16.9,81.8,48.2,10,53,54.4,100.08,45
CLE,CLE @ MIL,12/14/2019,L,48,105.9,123.8,-17.9,65.9,1.5,18.9,32,80.5,53.8,17.6,53.9,55.9,101.5,42.7
MIA,MIA @ DAL,12/14/2019,W,53,109.9,107.3,2.6,69.2,2.7,18.2,18.2,83.1,51.8,9,51.6,57.6,100.08,55
SAS,SAS @ PHX,12/14/2019,W,53,103.4,101.7,1.7,52.3,2.09,14.9,20.6,83.9,50.8,9.4,45.3,50,105.96,48.9
TOR,TOR vs. BKN,12/14/2019,W,48,100,92.7,7.3,55.3,1.91,14.7,19,70.8,45.3,10,45.9,50.5,110,54.1
HOU,HOU vs. DET,12/14/2019,L,48,101.9,109.5,-7.6,43.9,1.64,13.1,24.2,74.5,46.2,10.5,46.6,48.7,105,41.2
WAS,WAS @ MEM,12/14/2019,L,48,102.8,120.8,-18,61.1,1.22,15.5,23.2,64.9,39.8,16.7,50.6,56,107,38.1
LAC,LAC @ CHI,12/14/2019,L,48,107.1,110.1,-3,57.1,1.33,15.5,23.5,70.8,46.5,15.2,50,55.3,99,46.4
OKC,OKC @ DEN,12/14/2019,L,48,104.1,111.1,-7,57.9,1.47,17.1,20.5,67.4,44.4,15.3,50.6,56,98.5,45.2
PHX,PHX vs. SAS,12/14/2019,L,53,101.7,103.4,-1.7,64.4,2.9,18.6,16.1,79.4,49.2,8.5,48.5,52,105.96,51.1
DET,DET @ HOU,12/14/2019,W,48,109.5,101.9,7.6,65.9,1.93,18.6,25.5,75.8,53.8,13.3,51.1,55.8,105,58.8
CHI,CHI vs. LAC,12/14/2019,W,48,110.1,107.1,3,52.5,1.17,15.7,29.2,76.5,53.5,18.2,55.3,58.7,99,53.6
MEM,MEM vs. WAS,12/14/2019,W,48,120.8,102.8,18,66.7,1.33,21.3,35.1,76.8,60.2,22.6,63.7,67.7,107,61.9
DEN,DEN vs. OKC,12/14/2019,W,48,111.1,104.1,7,69.8,1.88,20.8,32.6,79.5,55.6,16.2,54.7,57.8,98.5,54.8
BKN,BKN @ TOR,12/14/2019,L,48,92.7,100,-7.3,61.5,1.2,15.7,29.2,81,54.7,18.2,44.6,47,110,45.9
MIL,MIL vs. CLE,12/14/2019,W,48,123.8,105.9,17.9,56.5,2.17,19.3,19.5,68,46.2,11.9,62.4,64.8,101.5,57.3
GSW,GSW @ UTA,12/13/2019,L,48,108.2,115.2,-7,46.3,1.58,14.3,29.6,78.3,52,12.2,50,52.6,98.5,45.5
MIL,MIL @ MEM,12/13/2019,W,48,118.7,106.5,12.1,50,1.29,15.5,27.7,77.8,56.4,15.9,56.9,62.5,107,57.5
SAC,SAC vs. NYK,12/13/2019,L,48,109.8,113.2,-3.4,48.7,1.36,15.7,21.7,66.7,46,15.2,57.2,58.4,91.5,46
IND,IND @ ATL,12/13/2019,W,48,103.8,94.3,9.4,60.9,1.87,19.9,16.7,72.9,47.7,14.2,53.8,55.8,106,56.4
PHI,PHI vs. NOP,12/13/2019,W,48,116,109,7,55.8,2.18,17.3,29.4,74.5,52.8,11,53.4,56.9,100,56.7
LAC,LAC @ MIN,12/13/2019,W,48,113.8,108.3,5.4,41,0.84,11.9,23.8,78,53.3,17.4,56.3,64.5,108.5,53.1
MIA,MIA vs. LAL,12/13/2019,L,48,110,114.1,-4.1,61.5,3,18,18.4,65.3,41.8,8,51.8,56.5,99.5,49
UTA,UTA vs. GSW,12/13/2019,W,48,115.2,108.2,7,59.5,1.69,16.9,21.7,70.4,48,13.1,57,61.5,98.5,54.5
ATL,ATL vs. IND,12/13/2019,L,48,94.3,103.8,-9.4,61.5,1.6,16.6,27.1,83.3,52.3,14.2,44.7,48,106,43.6
CHA,CHA @ CHI,12/13/2019,W,48,83.8,75.3,8.6,70,1,15.6,29.4,79.7,57.4,21.2,41.8,47,98,62.5
NOP,NOP @ PHI,12/13/2019,L,48,109,116,-7,63.2,2.67,17.4,25.5,70.6,47.2,9,48.3,52.7,100,43.3
NYK,NYK @ SAC,12/13/2019,W,48,113.2,109.8,3.4,54.5,2.67,18,33.3,78.3,54,9.9,51.1,51.8,91.5,54
MIN,MIN vs. LAC,12/13/2019,L,48,108.3,113.8,-5.4,44.7,0.94,12.5,22,76.2,46.7,16.7,50.6,57.8,108.5,46.9
LAL,LAL @ MIA,12/13/2019,W,48,114.1,110,4.1,60.5,1.37,18.3,34.7,81.6,58.2,19.2,56.3,58.2,99.5,51
MEM,MEM vs. MIL,12/13/2019,L,48,106.5,118.7,-12.1,71.1,2.08,18.2,22.2,72.3,43.6,12.1,49,52.7,107,42.5
HOU,HOU @ ORL,12/13/2019,W,48,142.9,117.6,25.3,43.8,2.33,17.2,26.3,69.8,51.6,9.9,68.6,70.9,91,59
CHI,CHI vs. CHA,12/13/2019,L,48,75.3,83.8,-8.6,74.1,1.43,15.4,20.3,70.6,42.6,14.4,33.9,38,98,37.5
ORL,ORL vs. HOU,12/13/2019,L,48,117.6,142.9,-25.3,60,3.43,18.3,30.2,73.7,48.4,7.7,52.2,54.6,91,41
SAS,SAS vs. CLE,12/12/2019,L,53,99.1,108.3,-9.2,45.2,1.58,14.4,10.6,72.7,44.1,10.9,51.7,56.2,98.72,50.9
DAL,DAL @ DET,12/12/2019,W,48,122,113.3,8.7,55.6,2.27,18.1,28.3,80.8,56.1,11,60.2,62.2,99,55.5
DEN,DEN vs. POR,12/12/2019,W,48,126.7,108.8,17.9,59.5,2.27,18.7,39.6,74.5,56.8,12.2,58,59.2,90.5,55.7
CLE,CLE @ SAS,12/12/2019,W,53,108.3,99.1,9.2,50,1.16,15.2,27.3,89.4,55.9,17.6,53.6,55.8,98.72,49.1
BOS,BOS vs. PHI,12/12/2019,L,48,117.2,123.7,-6.5,57.1,4,18.6,23.5,66.7,43,6.5,52.2,55.3,93,42.8
POR,POR @ DEN,12/12/2019,L,48,108.8,126.7,-17.9,53.7,2.44,17.7,25.5,60.4,43.2,9.9,52.9,54.5,90.5,44.3
DET,DET vs. DAL,12/12/2019,L,48,113.3,122,-8.7,57.5,2.88,17.6,19.2,71.7,43.9,8.2,53.4,56,99,44.5
PHI,PHI @ BOS,12/12/2019,W,48,123.7,117.2,6.5,65.9,2.25,20.1,33.3,76.5,57,12.9,58.5,62.4,93,57.2
CHA,CHA @ BKN,12/11/2019,W,48,118.9,113.7,5.3,55.6,2.5,15,32.7,60.4,46.3,8.4,49.4,55.3,95,51.3
NYK,NYK @ GSW,12/11/2019,W,53,112.7,110.9,1.8,58.1,1.32,16.3,35.3,74.6,57,17.3,54.4,59.1,99.62,52.5
ORL,ORL vs. LAL,12/11/2019,L,48,92.6,103.2,-10.7,58.8,1.33,15.9,26,69.1,48.6,16,46.9,49.2,93.5,46.9
SAC,SAC vs. OKC,12/11/2019,W,48,96.9,95.9,1,30.8,0.75,9.8,26,79.2,52,16.5,50,50.9,97,43.2
HOU,HOU @ CLE,12/11/2019,W,48,122.1,118.3,3.8,41.9,1.38,14.2,31.8,63.6,47.7,13.7,59.2,62.6,94,51
LAC,LAC @ TOR,12/11/2019,W,48,109.8,91.1,18.7,76.3,1.61,19.7,34,69.5,53.2,17.6,51.2,57.2,101.5,62.1
PHX,PHX vs. MEM,12/11/2019,L,48,101.9,106.5,-4.6,78.4,2.42,19.7,19.7,75,44,11.3,44.6,50.8,107,47.1
MEM,MEM @ PHX,12/11/2019,W,48,106.5,101.9,4.6,54.8,1.28,16.1,25,80.3,56,16.7,54,58.4,107,52.9
MIN,MIN vs. UTA,12/11/2019,L,48,116,128.3,-12.3,45,1.5,13.3,32.1,71.8,48.9,12,52.2,56.6,99.5,43.8
MIL,MIL vs. NOP,12/11/2019,W,48,121,104.7,16.3,54,1.8,19.4,15.9,76.5,48.4,14.3,64,65.5,106,57.2
UTA,UTA @ MIN,12/11/2019,W,48,128.3,116,12.3,48.9,1.44,17.3,28.2,67.9,51.1,16.2,66.3,68.5,99.5,56.2
CLE,CLE vs. HOU,12/11/2019,L,48,118.3,122.1,-3.8,63,1.71,21,36.4,68.2,52.3,18.3,59,59.4,94,49
ATL,ATL @ CHI,12/11/2019,L,48,96.2,125.9,-29.7,74.3,1.13,18.1,23.5,81,49.5,21.7,50,54,107,34.2
GSW,GSW vs. NYK,12/11/2019,L,53,110.9,112.7,-1.8,60,3.38,17.6,25.4,64.7,43,7.3,48.1,52,99.62,47.5
CHI,CHI vs. ATL,12/11/2019,W,48,125.9,96.2,29.7,59.3,2.46,21.8,19,76.5,50.5,12,63.3,66.4,107,65.8
BKN,BKN vs. CHA,12/11/2019,L,48,113.7,118.9,-5.3,52.6,1.67,14.9,39.6,67.3,53.7,12.6,48.9,52.7,95,48.7
IND,IND vs. BOS,12/11/2019,W,48,120.8,114.7,6.1,65.9,2.7,19.6,20.4,75,47.4,9.9,54.1,60.5,101.5,54.3
LAL,LAL @ ORL,12/11/2019,W,48,103.2,92.6,10.7,54.1,1.43,15.4,30.9,74,51.4,15.1,49.4,50.3,93.5,53.1
BOS,BOS @ IND,12/11/2019,L,48,114.7,120.8,-6.1,58.1,1.67,18.2,25,79.6,52.6,14.7,57.5,60.5,101.5,45.7
OKC,OKC @ SAC,12/11/2019,L,48,95.9,96.9,-1,70.6,1.33,18.3,20.8,74,48,18.6,51.3,53.5,97,56.8
TOR,TOR vs. LAC,12/11/2019,L,48,91.1,109.8,-18.7,67.7,1.17,15,30.5,66,46.8,17.8,39.8,46.5,101.5,37.9
NOP,NOP @ MIL,12/11/2019,L,48,104.7,121,-16.3,74.4,1.38,19.7,23.5,84.1,51.6,19.6,53.4,57.3,106,42.8
NYK,NYK @ POR,12/10/2019,L,48,86.1,112.7,-26.6,50,1.45,12.3,21,75,45.6,10.9,39,42.5,101.5,32.7
CHA,CHA vs. WAS,12/10/2019,W,48,117.5,111.5,6.1,57.9,1.69,16.5,32,72.7,53.3,13.4,54.1,58.6,96.5,50.1
MIA,MIA vs. ATL,12/10/2019,W,53,125,113.1,11.9,66,2.92,21.7,34,81.8,58.3,11.1,58.3,59.9,97.36,57.9
PHI,PHI vs. DEN,12/10/2019,W,48,100,94.8,5.2,64.9,1.41,17.1,35.2,81.3,56.9,17.5,48.3,50.5,97,47.1
WAS,WAS @ CHA,12/10/2019,L,48,111.5,117.5,-6.1,71.1,2.7,19.7,27.3,68,46.7,10.4,48.3,53,96.5,49.9
POR,POR vs. NYK,12/10/2019,W,48,112.7,86.1,26.6,51.3,1.67,14.8,25,79,54.4,11.8,52.8,57.2,101.5,67.3
DEN,DEN @ PHI,12/10/2019,L,48,94.8,100,-5.2,78.4,2.07,21.6,18.8,64.8,43.1,14.4,47.6,51,97,52.9
ATL,ATL @ MIA,12/10/2019,L,53,113.1,125,-11.9,66.7,2.5,20.4,18.2,66,41.7,11.2,57.9,58.8,97.36,42.1
GSW,GSW vs. MEM,12/09/2019,L,48,96.2,102.8,-6.6,65.7,1.44,16,25.4,88.4,52,15.1,43.5,49,106.5,41.8
ORL,ORL @ MIL,12/09/2019,L,48,98.1,105.8,-7.7,68.6,2,17.3,22.4,74,46.3,11.7,43.5,48.8,103.5,44.2
NOP,NOP vs. DET,12/09/2019,L,48,101,104,-3,60,1.6,17,31.5,70.6,50.5,14.7,48.4,51.2,101.5,51
TOR,TOR @ CHI,12/09/2019,W,48,91.2,91.1,0.1,55.9,1.12,13.6,33.9,78.2,55.3,16.7,41.7,45.8,101.5,51
UTA,UTA vs. OKC,12/09/2019,L,48,89.1,102,-12.9,52.8,1.27,14.7,16.7,89.1,50,14.9,44.9,47.7,101.5,41.9
BOS,BOS vs. CLE,12/09/2019,W,48,118.3,93.6,24.7,48.9,1.22,18,20.6,57.4,44.2,19.4,67.3,67.5,93.5,65.5
SAC,SAC @ HOU,12/09/2019,W,48,119,118,1,60,2.4,18,17.6,65.9,40,10,56.8,60.9,100,51
IND,IND vs. LAC,12/09/2019,L,48,90.8,102.8,-12,47.1,1.23,11.3,27.7,78,51.6,11.9,40.2,45.3,108,40.9
PHX,PHX vs. MIN,12/09/2019,W,48,125,109,16,66,3.44,21.2,30,65.3,47.5,9,57.9,60.5,100,58.8
MIN,MIN @ PHX,12/09/2019,L,48,109,125,-16,35,0.82,10.7,34.7,70,52.5,17,50.6,55.7,100,41.2
LAC,LAC @ IND,12/09/2019,W,48,102.8,90.8,12,47.5,1.73,13.7,22,72.3,48.4,10.3,46.4,50.5,108,59.1
MIL,MIL vs. ORL,12/09/2019,W,48,105.8,98.1,7.7,69.8,2,20.7,26,77.6,53.7,14.4,55.4,55.8,103.5,55.8
OKC,OKC @ UTA,12/09/2019,W,48,102,89.1,12.9,52.5,1.91,16.7,10.9,83.3,50,10.8,51.8,55.7,101.5,58.1
CLE,CLE @ BOS,12/09/2019,L,48,93.6,118.3,-24.7,50,1,13.1,42.6,79.4,55.8,19.1,43.4,44.3,93.5,34.5
MEM,MEM @ GSW,12/09/2019,W,48,102.8,96.2,6.6,70.7,1.45,20.6,11.6,74.6,48,18.7,59.1,61.5,106.5,58.2
CHI,CHI vs. TOR,12/09/2019,L,48,91.1,91.2,-0.1,85.7,1.76,21.1,21.8,66.1,44.7,16.8,46.1,48.3,101.5,49
DET,DET @ NOP,12/09/2019,W,48,104,101,3,41.7,0.79,11.5,29.4,68.5,49.5,18.8,48.8,54.2,101.5,49
HOU,HOU vs. SAC,12/09/2019,L,48,118,119,-1,61,1.32,17.9,34.1,82.4,60,19,58.9,62.7,100,49
MIN,MIN @ LAL,12/08/2019,L,48,120.2,137.9,-17.7,61.4,1.69,19.3,22,69.2,45,15.4,61.3,65.5,103.5,42.6
LAC,LAC @ WAS,12/08/2019,W,48,131.1,115.5,15.5,54,2.25,18.4,34.7,76.9,56.4,11.7,59.9,62.6,103,55.2
CHA,CHA vs. ATL,12/08/2019,L,48,110.3,124.5,-14.2,61.1,2,16.2,30.4,68.8,48.1,11.3,46.1,52.1,97.5,42.9
CHI,CHI @ MIA,12/08/2019,L,53,104,108.9,-5,57.1,1.33,15.4,19.1,68,44.3,14.9,51.9,57.1,91.47,46.7
POR,POR vs. OKC,12/08/2019,L,48,101.1,113.7,-12.6,44.4,2,12.1,33.3,69.8,49.6,8.4,40.5,44.5,95,42.5
ATL,ATL @ CHA,12/08/2019,W,48,124.5,110.3,14.2,63.6,2,20,31.3,69.6,51.9,14.3,58.2,61.9,97.5,57.1
SAC,SAC @ DAL,12/08/2019,W,48,123.6,116.5,7.1,54.5,2.18,19.4,26.2,66.7,47.1,12.4,59.4,61.2,90,51.1
WAS,WAS vs. LAC,12/08/2019,L,48,115.5,131.1,-15.5,70,2,19.6,23.1,65.3,43.6,13.6,53.4,58.8,103,44.8
DEN,DEN @ BKN,12/08/2019,L,48,105.2,108.2,-3.1,69.4,1.92,18.7,22.6,70,45.6,13.4,50.6,53.6,97,43.6
PHI,PHI vs. TOR,12/08/2019,W,48,110,104,6,77.5,1.48,22,23.8,69.2,48.9,21,59.5,62.3,100,55.9
OKC,OKC @ POR,12/08/2019,W,48,113.7,101.1,12.6,34.3,1.2,9.8,30.2,66.7,50.4,10.5,47.6,54,95,57.5
LAL,LAL vs. MIN,12/08/2019,W,48,137.9,120.2,17.7,58.2,2.91,21.8,30.8,78,55,10.7,66,69.1,103.5,57.4
DAL,DAL vs. SAC,12/08/2019,L,48,116.5,123.6,-7.1,58.5,1.85,18.5,33.3,73.8,52.9,14.3,57.6,59.2,90,48.9
TOR,TOR @ PHI,12/08/2019,L,48,104,110,-6,55.3,1.17,15.3,30.8,76.2,51.1,18,49.4,53.7,100,44.1
BKN,BKN vs. DEN,12/08/2019,W,48,108.2,105.2,3.1,62.5,1.92,18.4,30,77.4,54.4,13.4,50,54.1,97,56.4
MIA,MIA vs. CHI,12/08/2019,W,53,108.9,104,5,62.5,1.18,14.6,32,80.9,55.7,16.8,48.7,57.1,91.47,53.3
MEM,MEM @ UTA,12/07/2019,L,48,110.9,124.8,-13.9,53.5,1.64,17.7,16.7,68.6,40.3,13.9,59.3,60.9,101,44.8
CLE,CLE @ PHI,12/07/2019,L,48,94,138.2,-44.2,55.6,1.11,14.3,31.7,69.4,45.5,18,42.2,45.4,101,21
NOP,NOP @ DAL,12/07/2019,L,48,80.8,127.5,-46.7,53.1,1.13,12.8,20,75.6,42.6,14.4,37.6,42.8,103,20.9
IND,IND @ NYK,12/07/2019,W,48,105.1,104,1,63.4,1.53,19.4,19.1,66.7,45.8,17.2,55.3,57.3,99,50.6
NYK,NYK vs. IND,12/07/2019,L,48,104,105.1,-1,61.5,2.18,16.8,33.3,80.9,54.2,11.1,45.8,48.9,99,49.4
HOU,HOU vs. PHX,12/07/2019,W,48,106.5,101.9,4.6,51.2,1.31,14.8,25.9,71.7,50,14.8,51.1,55.2,107.5,53.6
UTA,UTA vs. MEM,12/07/2019,W,48,124.8,110.9,13.9,71.1,1.45,22.2,31.4,83.3,59.7,21.8,68.1,71.7,101,55.2
PHX,PHX @ HOU,12/07/2019,L,48,101.9,106.5,-4.6,72.5,1.81,19,28.3,74.1,50,15,47.4,50.3,107.5,46.4
DAL,DAL vs. NOP,12/07/2019,W,48,127.5,80.8,46.7,54.3,1.92,18.2,24.4,80,57.4,12.7,61,65.2,103,79.1
PHI,PHI vs. CLE,12/07/2019,W,48,138.2,94,44.2,75.4,5.38,27.6,30.6,68.3,54.5,7.8,69.4,70.4,101,79
LAC,LAC @ MIL,12/06/2019,L,48,85.8,113.3,-27.5,54.5,0.86,12.7,32.3,71.2,50,19.8,39.4,44.5,105.5,33.8
LAL,LAL @ POR,12/06/2019,W,48,127.1,104.6,22.5,56.5,1.37,18.3,26.2,84,57.6,17.8,64.1,68.3,107.5,60.9
